CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1734440402,446921730,526.95,1728750036.0,37771636.326459885
1693414705,444191088,460.31,1728378085.1473684,37744977.305952206
1726818787,453837261,544.15,1728361842.4583333,37548208.00027556
1747295920,464917765,553.48,1728557039.1340206,37403087.71233717
1763036610,466752075,518.23,1728908871.489796,37372754.71501451
1821398717,474936078,495.21,1729843112.3535354,38316438.65357593
1730711924,468898134,558.43,1729851800.47,38124473.10108977
1710763712,443062111,515.97,1729662809.4950495,37982316.438902915
1742569934,453489945,473.84,1729789349.9313726,37817058.75561049
1722436779,454032935,532.52,1729717965.747573,37639938.06939674
1804154141,448447531,520.14,1730433698.2019231,38156340.38453485
1720284202,470990351,579.13,1730337036.3333333,37987001.235898376
1736508367,451565402,472.01,1730395256.4339623,37812099.19554303
1639669676,418836925,465.6,1729547353.8130841,38634183.94804396
1716607080,477230002,574.46,1729427536.4629629,38474873.75565747
1718887063,467840197,562.16,1729330834.8715596,38311159.73135038
1776574739,468514397,483.17,1729760324.909091,38399324.84336549
1736365711,457055521,550.93,1729819832.891892,38231058.35881543
1718675561,465827675,555.06,1729720330.4642856,38074436.058692396
1716653636,456913811,466.7,1729604696.0,37925339.77155172
1927807740,485341264,536.29,1731343319.1929824,42039172.84297473
1740386126,486461044,581.4,1731421952.2956522,41864414.2097718
1660431160,420532582,481.1,1730809962.7068965,42197054.392889015
1739239516,458786410,472.85,1730882010.1709402,42023503.026609235
1721416047,467255443,559.31,1730801790.1440678,41854054.08085233
1764356444,429565616,493.33,1731083762.0252101,41790227.517610684
1731676118,444071332,519.51,1731088698.325,41615772.126524776
1730686954,458046618,470.46,1731085378.123967,41443465.30820617
1735863445,449789554,537.16,1731124542.6065574,41275513.88005174
1713900382,425793474,481.62,1730984508.7804878,41136473.37796945
1679750342,446029103,456.61,1730571330.016129,41225729.158740975
1723790600,423474462,492.21,1730517084.176,41064938.116326794
1646042061,420757056,484.6,1729846647.484127,41582823.949329786
1715464671,442036126,524.22,1729733403.574803,41438290.11898053
1748960516,454174663,475.51,1729883615.390625,41310802.11023147
1783262560,447239745,519.98,1730297405.6589148,41415812.38742221
1780725924,442549927,516.48,1730685317.3384616,41490799.830754
1725160212,426992606,482.43,1730643140.961832,41334931.98949857
